urlid,label,label_title,label_url
4983,0.247497,0.204660,0.217165
7070,0.833216,0.909862,0.827585
700,0.767838,0.956268,0.975756
2447,0.354990,0.405584,0.422051
2380,0.725888,0.843680,0.945974
8418,0.578361,0.724489,0.562417
1288,0.488914,0.370476,0.510271
9400,0.468486,0.393513,0.312125
8530,0.499666,0.303303,0.126984
784,0.497886,0.336967,0.429501
2969,0.530794,0.729940,0.470621
892,0.758195,0.885814,0.872455
5679,0.507000,0.431869,0.544126
4650,0.573539,0.391711,0.517585
994,0.814722,0.908035,0.905511
9751,0.825511,0.952526,0.874980
9462,0.439033,0.353535,0.264022
4958,0.774625,0.894849,0.914419
506,0.688780,0.660389,0.805339
4631,0.296506,0.235116,0.284508
4321,0.487309,0.285354,0.334150
5617,0.554241,0.449827,0.564849
7571,0.737996,0.769079,0.828067
6873,0.424242,0.273226,0.427517
7964,0.505750,0.515067,0.242193
4567,0.533499,0.652542,0.410127
7429,0.784784,0.882066,0.828120
3615,0.504647,0.201030,0.225795
8744,0.439259,0.371240,0.339995
1142,0.479614,0.435470,0.323254
6189,0.425809,0.100559,0.272727
3411,0.503304,0.683114,0.591934
9133,0.548003,0.440904,0.423767
5806,0.549084,0.490305,0.500279
2385,0.424242,0.425888,0.430556
801,0.734848,0.785714,0.804732
4672,0.424242,0.456107,0.394306
6530,0.424242,0.456107,0.672251
260,0.424242,0.456107,0.478676
6624,0.626167,0.517012,0.586652
2001,0.638877,0.635122,0.703097
8403,0.424242,0.456107,0.985758
4935,0.502116,0.624225,0.458913
7264,0.715197,0.910588,0.864147
9714,0.816905,0.452128,1.000000
5903,0.669172,0.610362,0.745350
3176,0.594406,0.548750,0.668447
7441,0.739809,0.829854,0.912425
